t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
11.8833,0.271534,0.453626,-1.051646,0.472014,0.000000,0.000000,0.000000,0.158331,-0.791964,0.825323,0.111745,0.000000,0.000000,0.000000,0.000000
11.9000,0.273429,0.460449,-1.044020,0.469972,0.000000,0.000000,0.000000,0.160692,-0.794330,0.827897,0.109906,0.000000,0.000000,0.000000,0.000000
11.9167,0.273674,0.465036,-1.036740,0.468748,0.000000,0.000000,0.000000,0.163210,-0.797180,0.830363,0.107425,0.000000,0.000000,0.000000,0.000000
11.9333,0.272531,0.467487,-1.029905,0.468379,0.000000,0.000000,0.000000,0.165730,-0.800483,0.832681,0.104093,0.000000,0.000000,0.000000,0.000000
11.9500,0.270230,0.467939,-1.023586,0.468852,0.000000,0.000000,0.000000,0.168082,-0.804192,0.834811,0.099706,0.000000,0.000000,0.000000,0.000000
11.9667,0.266963,0.466546,-1.017835,0.470103,0.000000,0.000000,0.000000,0.170067,-0.808248,0.836701,0.094070,0.000000,0.000000,0.000000,0.000000
11.9833,0.262873,0.463462,-1.012693,0.472038,0.000000,0.000000,0.000000,0.171458,-0.812572,0.838295,0.087002,0.000000,0.000000,0.000000,0.000000
12.0000,0.258061,0.458826,-1.008187,0.474535,0.000000,0.000000,0.000000,0.171988,-0.817065,0.839525,0.078329,0.000000,0.000000,0.000000,0.000000
12.0167,0.252574,0.452755,-1.004339,0.477466,0.000000,0.000000,0.000000,0.171347,-0.821598,0.840317,0.067874,0.000000,0.000000,0.000000,0.000000
12.0333,0.246412,0.445330,-1.001164,0.480707,0.000000,0.000000,0.000000,0.169183,-0.826001,0.840601,0.055456,0.000000,0.000000,0.000000,0.000000
12.0500,0.239527,0.436596,-0.998668,0.484152,0.000000,0.000000,0.000000,0.165120,-0.830067,0.840314,0.040879,0.000000,0.000000,0.000000,0.000000
12.0667,0.231832,0.426560,-0.996853,0.487721,0.000000,0.000000,0.000000,0.158769,-0.833549,0.839413,0.023942,0.000000,0.000000,0.000000,0.000000
12.0833,0.223206,0.415199,-0.995710,0.491366,0.000000,0.000000,0.000000,0.149751,-0.836167,0.837880,0.004449,0.000000,0.000000,0.000000,0.000000
